10,"{'1816524': 20, '1816262': 19, '181632': 16, '181616': 15, '18168': 14, '18164': 13, '18165': 13, '181613': 14, '181659': 16, '1816121': 17, '1816491': 19, '1816985': 20, '18161973': 21, '18163949': 22, '9082096': 21, '9081048': 20, '908524': 19, '908262': 18, '90832': 15, '90816': 14, '9088': 13, '9084': 12, '9085': 12, '90813': 13, '90859': 15, '908121': 16, '908491': 18, '908985': 19, '9081973': 20, '9083949': 21, '4542096': 20, '4541048': 19, '454524': 18, '454262': 17, '45432': 14, '45416': 13, '4548': 12, '4544': 11, '4545': 11, '45413': 12, '45459': 14, '454121': 15, '454491': 17, '454985': 18, '4541973': 19, '4543949': 20, '562096': 17, '561048': 16, '56524': 15, '56262': 14, '5632': 11, '5616': 10, '568': 9, '564': 8, '565': 8, '5613': 9, '5659': 11, '56121': 12, '56491': 14, '56985': 15, '561973': 16, '563949': 17, '2312096': 19, '2311048': 18, '231524': 17, '231262': 16, '23132': 13, '23116': 12, '2318': 11, '2314': 10, '2315': 10, '23113': 11, '23159': 13, '231121': 14, '231491': 16, '231985': 17, '2311973': 18, '2313949': 19, '4652096': 20, '4651048': 19, '465524': 18, '465262': 17, '46532': 14, '46516': 13, '4658': 12, '4654': 11, '4655': 11, '46513': 12, '46559': 14, '465121': 15, '465491': 17, '465985': 18, '4651973': 19, '4653949': 20}"
11,"{'6361260': 20, '636630': 19, '63678': 16, '6369': 13, '63621': 14, '636183': 17, '636739': 19, '6361481': 20, '3181260': 19, '318630': 18, '31878': 15, '3189': 12, '31821': 13, '318183': 16, '318739': 18, '3181481': 19, '41260': 13, '4630': 12, '478': 9, '49': 6, '421': 7, '4183': 10, '4739': 12, '41481': 13, '111260': 14, '11630': 13, '1178': 10, '119': 7, '1121': 8, '11183': 11, '11739': 13, '111481': 14, '511260': 16, '51630': 15, '5178': 12, '519': 9, '5121': 10, '51183': 13, '51739': 15, '511481': 16, '1051260': 17, '105630': 16, '10578': 13, '1059': 10, '10521': 11, '105183': 14, '105739': 16, '1051481': 17, '2131260': 18, '213630': 17, '21378': 14, '2139': 11, '21321': 12, '213183': 15, '213739': 17, '2131481': 18, '8591260': 20, '859630': 19, '85978': 16, '8599': 13, '85921': 14, '859183': 17, '859739': 19, '8591481': 20, '17211260': 21, '172178': 17, '17219': 14, '172121': 15, '1721183': 18, '1721739': 20, '17211481': 21, '3445630': 21, '344578': 18, '34459': 15, '344521': 16, '3445183': 19}"
12,"{'4090508': 20, '40902041': 22, '4091508': 20, '40911019': 21}"
13,"{'1583610': 19, '158902': 17, '158112': 14, '158455': 16, '193610': 16, '19902': 14, '19112': 11, '19455': 13, '833610': 18, '83902': 16, '83112': 13, '83455': 15, '1693610': 19, '169902': 17, '169112': 14, '169455': 16, '341902': 18, '341112': 15, '341455': 17, '685902': 19, '685112': 16, '685455': 18, '2747902': 21, '2747112': 18}"
14,"{'25861390': 22, '258686': 18, '258621': 16, '258691': 18, '6462780': 21, '6461390': 20, '64686': 16, '64621': 14, '64691': 16, '646743': 19, '6461489': 20, '6462981': 21, '802780': 18, '801390': 17, '8086': 13, '8021': 11, '8091': 13, '80743': 16, '801489': 17, '802981': 18, '402780': 17, '401390': 16, '4086': 12, '4021': 10, '4091': 12, '40743': 15, '401489': 16, '402981': 17, '412780': 17, '411390': 16, '4186': 12, '4121': 10, '4191': 12, '41743': 15, '411489': 16, '412981': 17, '852780': 18, '851390': 17, '8586': 13, '8521': 11, '8591': 13, '85743': 16, '851489': 17, '852981': 18, '3472780': 20, '34786': 15, '34721': 13, '34791': 15, '347743': 18, '3471489': 19, '3472981': 20, '6972780': 21, '6971390': 20, '69786': 16, '69721': 14, '69791': 16, '697743': 19, '6971489': 20}"
15,"{'7581694': 20, '75852': 15, '75826': 14, '75827': 14, '758463': 18, '758929': 19, '7583723': 21, '941694': 17, '9452': 12, '9426': 11, '9427': 11, '94463': 15, '94929': 16, '943723': 18, '951694': 17, '9552': 12, '9526': 11, '9527': 11, '95463': 15, '95929': 16, '953723': 18}"
16,"{'262257': 17, '2622945': 21, '4057': 11, '40471': 14, '40945': 15, '2057': 10, '20471': 13, '20945': 14, '1057': 9, '10471': 12, '10945': 13, '2357': 10, '23471': 13, '23945': 14, '9957': 12, '99471': 15, '99945': 16, '161557': 16, '1615471': 19, '1615945': 20, '323357': 17, '3233471': 20, '3233945': 21}"
17,"{'2290506': 20, '5721012': 19, '572506': 18, '5724063': 21, '2861012': 18, '286506': 17, '2864063': 20, '81012': 13, '8506': 12, '84063': 15, '41012': 12, '4506': 11, '44063': 14, '111012': 13, '11506': 12, '114063': 15, '251012': 14, '25506': 13, '254063': 16, '1071012': 16, '107506': 15, '1074063': 18, '4351012': 18, '435506': 17, '4354063': 20, '3495506': 20, '34954063': 23}"
18,"{'10081154': 20, '1008288': 18, '1008144': 17, '100872': 16, '100836': 15, '100818': 14, '10084': 12, '100823': 14, '100899': 16, '1008807': 19, '10081617': 20, '10083237': 21, '5041154': 19, '504288': 17, '504144': 16, '50472': 15, '50436': 14, '50418': 13, '5044': 11, '50423': 13, '50499': 15, '504807': 18, '5041617': 19, '5043237': 20, '2521154': 18, '252288': 16, '252144': 15, '25272': 14, '25236': 13, '25218': 12, '2524': 10, '25223': 12, '25299': 14, '252807': 17, '2521617': 18, '2523237': 19, '2531154': 18, '253288': 16, '253144': 15, '25372': 14, '25336': 13, '25318': 12, '2534': 10, '25323': 12, '25399': 14, '253807': 17, '2531617': 18, '2533237': 19}"
19,"{'2388960': 21, '2388480': 20, '2388240': 19, '2388120': 18, '2388121': 18, '2388245': 19, '2388493': 20, '2388989': 21, '23881981': 22, '1194960': 20, '1194480': 19, '1194240': 18, '1194120': 17, '1194121': 17, '1194245': 18, '1194493': 19, '1194989': 20, '11941981': 21, '298960': 18, '298480': 17, '298240': 16, '298120': 15, '298121': 15, '298245': 16, '298493': 17, '298989': 18, '2981981': 19, '74960': 16, '74480': 15, '74240': 14, '74120': 13, '74121': 13, '74245': 14, '74493': 15, '74989': 16, '741981': 17, '18960': 14, '18480': 13, '18240': 12, '18120': 11, '18121': 11, '18245': 12, '18493': 13, '18989': 14, '181981': 15, '4960': 12, '4480': 11, '4240': 10, '4120': 9, '4121': 9, '4245': 10, '4493': 11, '4989': 12, '41981': 13, '11960': 13, '11480': 12, '11240': 11, '11120': 10, '11121': 10, '11245': 11, '11493': 12, '11989': 13, '111981': 14, '25960': 14, '25480': 13, '25240': 12, '25120': 11, '25121': 11, '25245': 12, '25493': 13, '25989': 14, '251981': 15, '215960': 17, '215480': 16, '215240': 15, '215120': 14, '215121': 14, '215245': 15, '215493': 16, '215989': 17, '2151981': 18, '433960': 18, '433480': 17, '433240': 16, '433120': 15, '433121': 15, '433245': 16, '433493': 17, '433989': 18, '4331981': 19, '3479960': 21, '3479480': 20, '3479240': 19, '3479120': 18, '3479121': 18, '3479245': 19}"
20,"{'278326': 17, '27840': 14, '27820': 13, '27810': 12, '2785': 11, '27813': 12, '27829': 13, '278247': 16, '278497': 17, '278997': 18, '34326': 14, '3440': 11, '3420': 10, '3410': 9, '345': 8, '3413': 9, '3429': 10, '34247': 13, '34497': 14, '34997': 15, '8326': 12, '840': 9, '820': 8, '810': 7, '85': 6, '813': 7, '829': 8, '8247': 11, '8497': 12, '8997': 13, '9326': 12, '940': 9, '920': 8, '910': 7, '95': 6, '913': 7, '929': 8, '9247': 11, '9497': 12, '9997': 13, '21326': 13, '2140': 10, '2120': 9, '2110': 8, '215': 7, '2113': 8, '2129': 9, '21247': 12, '21497': 13, '21997': 14, '91326': 15, '9140': 12, '9120': 11, '9110': 10, '915': 9, '9113': 10, '9129': 11, '91247': 14, '91497': 15, '91997': 16, '185326': 16, '18540': 13, '18520': 12, '18510': 11, '1855': 10, '18513': 11, '18529': 12, '185247': 15, '185497': 16, '185997': 17, '373326': 17, '37340': 14, '37320': 13, '37310': 12, '3735': 11, '37313': 12, '37329': 13, '373247': 16, '373497': 17, '373997': 18, '749326': 18, '74940': 15, '74920': 14, '74910': 13, '7495': 12, '74913': 13, '74929': 14, '749247': 17, '749497': 18, '749997': 19, '1501326': 19, '150140': 16, '150120': 15, '150110': 14, '15015': 13, '150113': 14, '150129': 15, '1501247': 18, '1501497': 19, '1501997': 20}"
21,"{'3262958': 21, '326259': 17, '3262121': 18, '3262245': 19, '3262493': 20, '501916': 16, '50958': 15, '5059': 11, '50121': 12, '50245': 13, '50493': 14, '501979': 16, '503961': 17, '121916': 14, '12958': 13, '1259': 9, '12121': 10, '12245': 11, '12493': 12, '121979': 14, '123961': 15, '131916': 14, '13958': 13, '1359': 9, '13121': 10, '13245': 11, '13493': 12, '131979': 14, '133961': 15, '291916': 15, '29958': 14, '2959': 10, '29121': 11, '29245': 12, '29493': 13, '291979': 15, '293961': 16, '611916': 16, '61958': 15, '6159': 11, '61121': 12, '61245': 13, '61493': 14, '611979': 16, '613961': 17, '4031958': 21, '403159': 17, '4031121': 18, '4031245': 19, '4031493': 20}"
22,"{'201666': 17, '201616': 15, '20168': 14, '20164': 13, '20165': 13, '2016223': 18, '2016449': 19, '2016901': 20, '20161805': 21, '10082142': 21, '100866': 16, '100816': 14, '10088': 13, '10084': 12, '10085': 12, '1008223': 17, '1008449': 18, '1008901': 19, '10081805': 20, '50466': 15, '50416': 13, '5048': 12, '5044': 11, '5045': 11, '504223': 16, '504449': 17, '504901': 18, '5041805': 19, '5043613': 20, '2522142': 19, '25266': 14, '25216': 12, '2528': 11, '2524': 10, '2525': 10, '252223': 15, '252449': 16, '252901': 17, '2521805': 18, '2523613': 19, '2532142': 19, '25366': 14, '25316': 12, '2538': 11, '2534': 10, '2535': 10, '253223': 15, '253449': 16, '253901': 17, '2531805': 18, '2533613': 19, '10192142': 21, '101966': 16, '101916': 14, '10198': 13, '10194': 12, '10195': 12, '1019223': 17, '1019449': 18, '1019901': 19, '10191805': 20, '408366': 18, '408316': 16, '40838': 15, '40834': 14, '40835': 14, '4083223': 19, '4083901': 21}"
23,"{'2260410': 20, '2260102': 18, '226025': 16, '2260215': 19, '22601735': 22, '1130820': 20, '1130410': 19, '1130102': 17, '113025': 15, '1130215': 18, '11301735': 21, '282820': 18, '282410': 17, '282102': 15, '28225': 13, '282215': 16, '2821735': 19, '70820': 16, '70410': 15, '70102': 13, '7025': 11, '70215': 14, '701735': 17, '8820': 13, '8410': 12, '8102': 10, '825': 8, '8215': 11, '81735': 14, '9820': 13, '9410': 12, '9102': 10, '925': 8, '9215': 11, '91735': 14, '21820': 14, '21410': 13, '21102': 11, '2125': 9, '21215': 12, '211735': 15, '45820': 15, '45410': 14, '45102': 12, '4525': 10, '45215': 13, '451735': 16, '93820': 16, '93410': 15, '93102': 13, '9325': 11, '93215': 14, '931735': 17, '189820': 17, '189410': 16, '189102': 14, '18925': 12, '189215': 15, '1891735': 18, '381820': 18, '381410': 17, '381102': 15, '38125': 13, '381215': 16, '3811735': 19, '765820': 19, '765410': 18, '765102': 16, '76525': 14, '765215': 17, '7651735': 20, '1533820': 20, '1533410': 19, '1533102': 17, '153325': 15, '1533215': 18}"
24,"{'144038': 16, '14409': 14, '144043': 16, '144089': 17, '1440181': 18, '1440365': 19, '14402935': 22, '72038': 15, '7209': 13, '72043': 15, '72089': 16, '720181': 17, '720365': 18, '3602494': 20, '36038': 14, '3609': 12, '36043': 14, '36089': 15, '360181': 16, '360365': 17, '3602935': 20, '28952494': 23, '289538': 17, '28959': 15, '289543': 17, '289589': 18, '2895181': 19}"
25,"{'1236420': 19, '618420': 18, '1541682': 18, '154420': 16, '381682': 16, '38420': 14, '91682': 14, '9420': 12, '211682': 15, '21420': 13, '1831682': 18, '183420': 16, '14791682': 21, '1479420': 19, '2961420': 20}"
26,"{'3166326': 20, '316640': 17, '316620': 16, '316621': 16, '316645': 17, '3166751': 21, '98326': 15, '9840': 12, '9820': 11, '9821': 11, '9845': 12, '98751': 16, '24326': 13, '2440': 10, '2420': 9, '2421': 9, '2445': 10, '24751': 14, '12326': 12, '1240': 9, '1220': 8, '1221': 8, '1245': 9, '12751': 13, '13326': 12, '1340': 9, '1320': 8, '1321': 8, '1345': 9, '13751': 13, '29326': 13, '2940': 10, '2920': 9, '2921': 9, '2945': 10, '29751': 14, '61326': 14, '6140': 11, '6120': 10, '6121': 10, '6145': 11, '61751': 15, '125326': 15, '12540': 12, '12520': 11, '12521': 11, '12545': 12, '125751': 16, '253326': 16, '25340': 13, '25320': 12, '25321': 12, '25345': 13, '253751': 17, '509326': 17, '50940': 14, '50920': 13, '50921': 13, '50945': 14, '509751': 18, '2043326': 19, '204340': 16, '204320': 15, '204321': 15, '204345': 16, '2043751': 20, '408940': 17, '408920': 16, '408921': 16, '408945': 17}"
27,"{'2852544': 21, '2852272': 20, '2852136': 19, '285268': 18, '285234': 17, '285271': 18, '1426544': 20, '1426272': 19, '1426136': 18, '142668': 17, '142634': 16, '142671': 17, '1426583': 20, '14261169': 21, '356544': 18, '356272': 17, '356136': 16, '35668': 15, '35634': 14, '35671': 15, '356583': 18, '3561169': 19, '178544': 17, '178272': 16, '178136': 15, '17868': 14, '17834': 13, '17871': 14, '178583': 17, '1781169': 18, '44544': 15, '44272': 14, '44136': 13, '4468': 12, '4434': 11, '4471': 12, '44583': 15, '441169': 16, '183544': 17, '183272': 16, '183136': 15, '18368': 14, '18334': 13, '18371': 14, '183583': 17, '1831169': 18, '739544': 19, '739272': 18, '739136': 17, '73968': 16, '73934': 15, '73971': 16, '739583': 19, '7391169': 20, '1481544': 20, '1481272': 19, '1481136': 18, '148168': 17, '148134': 16, '148171': 17, '1481583': 20, '2965544': 21, '2965272': 20, '2965136': 19, '296568': 18, '296534': 17, '296571': 18, '29651169': 22}"
28,"{'23181266': 22, '2318316': 20, '2318158': 19, '23184': 14, '23185': 14, '231827': 16, '1442532': 19, '1441266': 18, '144316': 16, '144158': 15, '1444': 10, '1445': 10, '14427': 12, '1441855': 18, '722532': 18, '721266': 17, '72316': 15, '72158': 14, '724': 9, '725': 9, '7227': 11, '721855': 17, '362532': 17, '361266': 16, '36316': 14, '36158': 13, '364': 8, '365': 8, '3627': 10, '361855': 16, '182532': 16, '181266': 15, '18316': 13, '18158': 12, '184': 7, '185': 7, '1827': 9, '181855': 15, '42532': 14, '41266': 13, '4316': 11, '4158': 10, '44': 5, '45': 5, '427': 7, '41855': 13, '52532': 14, '51266': 13, '5316': 11, '5158': 10, '54': 5, '55': 5, '527': 7, '51855': 13, '132532': 15, '131266': 14, '13316': 12, '13158': 11, '134': 6, '135': 6, '1327': 8, '131855': 14, '292532': 16, '291266': 15, '29316': 13, '29158': 12, '294': 7, '295': 7, '2927': 9, '291855': 15, '612532': 17, '611266': 16, '61316': 14, '61158': 13, '614': 8, '615': 8, '6127': 10, '611855': 16, '1252532': 18, '1251266': 17, '125316': 15, '125158': 14, '1254': 9, '1255': 9, '12527': 11, '1251855': 17, '10152532': 21, '10151266': 20, '1015316': 18, '1015158': 17, '10154': 12, '10155': 12, '101527': 14, '10151855': 20, '20332532': 22, '20331266': 21, '2033316': 19, '2033158': 18, '20334': 13, '20335': 13, '203327': 15, '20331855': 21}"
29,"{'15461464': 21, '1546732': 20, '1546366': 19, '154622': 15, '15465': 13, '154613': 14, '154659': 16, '1546121': 17, '1546491': 19, '1546985': 20, '3861464': 19, '386732': 18, '386366': 17, '38622': 13, '3865': 11, '38613': 12, '38659': 14, '386121': 15, '386491': 17, '386985': 18, '3861973': 19, '961464': 17, '96732': 16, '96366': 15, '9622': 11, '965': 9, '9613': 10, '9659': 12, '96121': 13, '96491': 15, '96985': 16, '961973': 17, '1951464': 18, '195732': 17, '195366': 16, '19522': 12, '1955': 10, '19513': 11, '19559': 13, '195121': 14, '195491': 16, '195985': 17, '1951973': 18, '3931464': 19, '393732': 18, '393366': 17, '39322': 13, '3935': 11, '39313': 12, '39359': 14, '393121': 15, '393491': 17, '393985': 18, '3931973': 19, '15791464': 21, '1579732': 20, '1579366': 19, '157922': 15, '15795': 13, '157913': 14, '157959': 16, '1579121': 17, '1579491': 19, '15791973': 21}"
30,"{'982724': 19, '982362': 18, '98290': 16, '98291': 16, '982185': 17, '122724': 16, '122362': 15, '12290': 13, '12291': 13, '122185': 14, '1222991': 18, '61724': 15, '61362': 14, '6190': 12, '6191': 12, '61185': 13, '612991': 17, '125724': 16, '125362': 15, '12590': 13, '12591': 13, '125185': 14, '1252991': 18}"
31,"{'1424908': 20, '1424454': 19, '142456': 16, '1424927': 20, '14243715': 22, '712908': 19, '712454': 18, '71256': 15, '712927': 19, '7123715': 21, '356908': 18, '356454': 17, '35656': 14, '356927': 18, '3563715': 20, '178908': 17, '178454': 16, '17856': 13, '178927': 17, '1783715': 19, '44908': 15, '44454': 14, '4456': 11, '44927': 15, '443715': 17, '22908': 14, '22454': 13, '2256': 10, '22927': 14, '223715': 16, '5908': 12, '5454': 11, '556': 8, '5927': 12, '53715': 14, '27908': 14, '27454': 13, '2756': 10, '27927': 14, '273715': 16, '115908': 16, '115454': 15, '11556': 12, '115927': 16, '1153715': 18, '1871908': 20, '1871454': 19, '187156': 16, '3745908': 21, '3745454': 20, '374556': 17}"
32,"{'1251360': 17, '125680': 16, '125340': 15, '125170': 14, '12542': 12, '12510': 10, '12523': 11, '12549': 12, '125407': 15, '125817': 16, '1251637': 17, '1253277': 18, '10151360': 20, '1015680': 19, '1015340': 18, '1015170': 17, '101542': 15, '101510': 13, '101523': 14, '101549': 15, '1015407': 18, '1015817': 19, '10151637': 20, '10153277': 21, '2033680': 20, '2033340': 19, '2033170': 18, '203342': 16, '203310': 14, '203323': 15, '203349': 16, '2033407': 19, '2033817': 20, '20331637': 21, '20333277': 22}"
33,"{'1610546': 20, '1610136': 18, '161068': 17, '161034': 16, '16108': 14, '16104': 13, '16105': 13, '161055': 16, '1610113': 17, '1610229': 18, '1610923': 20, '16103699': 22, '402546': 18, '402136': 16, '40268': 15, '40234': 14, '4028': 12, '4024': 11, '4025': 11, '40255': 14, '402113': 15, '402229': 16, '402923': 18, '4023699': 20, '100546': 16, '100136': 14, '10068': 13, '10034': 12, '1008': 10, '1004': 9, '1005': 9, '10055': 12, '100113': 13, '100229': 14, '100923': 16, '1003699': 18, '50546': 15, '50136': 13, '5068': 12, '5034': 11, '508': 9, '504': 8, '505': 8, '5055': 11, '50113': 12, '50229': 13, '50923': 15, '503699': 17, '12546': 13, '12136': 11, '1268': 10, '1234': 9, '128': 7, '124': 6, '125': 6, '1255': 9, '12113': 10, '12229': 11, '12923': 13, '123699': 15, '55546': 15, '55136': 13, '5568': 12, '5534': 11, '558': 9, '554': 8, '555': 8, '5555': 11, '55113': 12, '55229': 13, '55923': 15, '553699': 17, '113546': 16, '113136': 14, '11368': 13, '11334': 12, '1138': 10, '1134': 9, '1135': 9, '11355': 12, '113113': 13, '113229': 14, '113923': 16, '1133699': 18}"
