10,"{'400495': 18, '4004193': 19, '4004389': 20, '4004781': 21, '200295': 17, '2002193': 18, '2002389': 19, '2002781': 20, '50095': 15, '500193': 16, '500389': 17, '500781': 18, '5001565': 19, '25095': 14, '250193': 15, '250389': 16, '250781': 17, '2501565': 18, '25195': 14, '251193': 15, '251389': 16, '251781': 17, '2511565': 18, '50595': 15, '505193': 16, '505389': 17, '505781': 18, '5051565': 19, '202795': 17, '2027193': 18, '2027389': 19, '20271565': 21}"
11,"{'23901250': 22, '2390312': 20, '2390156': 19, '239078': 18, '23909': 15, '239021': 16, '2390183': 19, '23901479': 22, '23902961': 23, '2981250': 19, '298312': 17, '298156': 16, '29878': 15, '2989': 12, '29821': 13, '298183': 16, '2981479': 19, '2982961': 20, '741250': 17, '74312': 15, '74156': 14, '7478': 13, '749': 10, '7421': 11, '74183': 14, '741479': 17, '742961': 18, '181250': 15, '18312': 13, '18156': 12, '1878': 11, '189': 8, '1821': 9, '18183': 12, '181479': 15, '182961': 16, '41250': 13, '4312': 11, '4156': 10, '478': 9, '49': 6, '421': 7, '4183': 10, '41479': 13, '42961': 14}"
12,"{'34344070': 23, '3434508': 20, '34344079': 23, '8584070': 21, '858508': 18, '8584079': 21, '2144070': 19, '214508': 16, '2144079': 19, '8634070': 21, '863508': 18, '8634079': 21, '3459508': 20, '34594079': 23}"
13,"{'39645': 14, '396427': 16, '396457': 17, '39641889': 22, '19825': 13, '198227': 15, '198257': 16, '1982943': 20, '615': 8, '6127': 10, '6157': 11, '61943': 15, '611889': 16, '5035': 11, '50327': 13, '50357': 14, '503943': 18, '5031889': 19, '40395': 14, '403927': 16, '403957': 17, '4039943': 21}"
14,"{'1170264': 19, '1170132': 18, '117066': 17, '117016': 15, '11708': 14, '11709': 14, '117087': 17, '1170177': 18, '1170357': 19, '11701435': 21, '292264': 17, '292132': 16, '29266': 15, '29216': 13, '2928': 12, '2929': 12, '29287': 15, '292177': 16, '292357': 17, '2921435': 19, '146264': 16, '146132': 15, '14666': 14, '14616': 12, '1468': 11, '1469': 11, '14687': 14, '146177': 15, '146357': 16, '1461435': 18, '36264': 14, '36132': 13, '3666': 12, '3616': 10, '368': 9, '369': 9, '3687': 12, '36177': 13, '36357': 14, '361435': 16, '18264': 13, '18132': 12, '1866': 11, '1816': 9, '188': 8, '189': 8, '1887': 11, '18177': 12, '18357': 13, '181435': 15, '4264': 11, '4132': 10, '466': 9, '416': 7, '48': 6, '49': 6, '487': 9, '4177': 10, '4357': 11, '41435': 13}"
15,{}
16,"{'262274': 18, '262218': 16, '26229': 15, '262243': 17, '2622179': 19, '2622361': 20, '2622725': 21, '26221453': 22, '26222909': 23, '32774': 15, '32718': 13, '3279': 12, '32743': 14, '327179': 16, '327361': 17, '327725': 18, '3271453': 19, '3272909': 20, '131574': 17, '131518': 15, '13159': 14, '131543': 16, '1315179': 18, '1315361': 19, '1315725': 20, '13151453': 21, '13152909': 22}"
17,"{'3022160': 20, '3021080': 19, '302540': 18, '302270': 17, '30216': 13, '3028': 12, '3024': 11, '182160': 16, '181080': 15, '18540': 14, '18270': 13, '1816': 9, '188': 8, '184': 7, '192160': 16, '191080': 15, '19540': 14, '19270': 13, '1916': 9, '198': 8, '194': 7, '412160': 17, '411080': 16, '41540': 15, '41270': 14, '4116': 10, '418': 9, '414': 8, '1712160': 19, '1711080': 18, '171540': 17, '171270': 16, '17116': 12, '1718': 11, '1714': 10, '13832160': 22, '13831080': 21, '1383540': 20, '1383270': 19, '138316': 15, '13838': 14, '13834': 13}"
18,{}
19,"{'14002536': 22, '14001268': 21, '1400634': 20, '1400158': 18, '140039': 16, '140081': 17, '1400165': 18, '14001335': 21, '7002536': 21, '7001268': 20, '700634': 19, '700158': 17, '70039': 15, '70081': 16, '700165': 17, '7001335': 20, '3502536': 20, '3501268': 19, '350634': 18, '350158': 16, '35039': 14, '35081': 15, '350165': 16, '3501335': 19, '102536': 15, '101268': 14, '10634': 13, '10158': 11, '1039': 9, '1081': 10, '10165': 11, '101335': 14}"
20,{}
21,"{'2924342': 20, '292442': 17, '2924351': 20, '2924705': 21, '29241413': 22, '29242829': 23, '1462342': 19, '146242': 16, '1462351': 19, '1462705': 20, '14621413': 21, '14622829': 22, '1822742': 19, '182342': 16, '18242': 13, '182351': 16, '182705': 17, '1821413': 18, '1822829': 19, '222742': 16, '22342': 13, '2242': 10, '22351': 13, '22705': 14, '221413': 15, '222829': 16}"
22,"{'5583006': 21, '55846': 15, '343006': 17, '3446': 11, '83006': 15, '846': 9, '43006': 14, '446': 8, '1111': 7, '1151': 9, '11211': 11, '11425': 12, '113415': 15, '10311': 10, '10351': 12, '103211': 14, '103425': 15, '1033415': 18, '83911': 13, '83951': 15, '839211': 17, '839425': 18, '8393415': 21, '336311': 15, '336351': 17, '3363211': 19, '3363425': 20}"
23,"{'473646': 17, '4756': 11, '4757': 11, '47117': 12, '47475': 14, '47953': 15, '471909': 16, '473821': 17, '3913646': 20, '39156': 14, '39157': 14, '391117': 15, '391475': 17, '391953': 18, '3911909': 19, '3913821': 20, '7853646': 21, '78556': 15, '78557': 15, '785117': 16, '785475': 18, '785953': 19, '7851909': 20, '7853821': 21, '15733646': 22, '157356': 16, '157357': 16, '1573117': 17, '1573475': 19, '1573953': 20, '15731909': 21}"
24,"{'2830554': 21, '2830138': 19, '283034': 17, '28308': 15, '28304': 14, '1762218': 19, '176554': 17, '176138': 15, '17634': 13, '1768': 11, '1764': 10, '882218': 18, '88554': 16, '88138': 14, '8834': 12, '888': 10, '884': 9, '442218': 17, '44554': 15, '44138': 13, '4434': 11, '448': 9, '444': 8, '222218': 16, '22554': 14, '22138': 12, '2234': 10, '228': 8, '224': 7, '1111': 7, '1125': 8, '11215': 11, '11867': 13, '113475': 15, '5111': 9, '5125': 10, '51215': 13, '51867': 15, '513475': 17, '42311': 12, '42325': 13, '423215': 16, '423867': 18, '4233475': 20}"
25,"{'9845': 12, '98413': 13, '98459': 15, '984243': 17, '9841959': 20, '9843921': 21, '4925': 11, '49213': 12, '49259': 14, '492243': 16, '4921959': 19, '4923921': 20, '2465': 10, '24613': 11, '24659': 13, '246243': 15, '2461959': 18, '2463921': 19, '19835': 13, '198313': 14, '198359': 16, '1983243': 18, '19831959': 21}"
26,"{'953482': 18, '95870': 16, '95108': 13, '9554': 12, '9513': 10, '9529': 11, '9561': 12, '95503': 15, '1933482': 19, '193870': 17, '193108': 14, '19354': 13, '19313': 11, '19329': 12, '19361': 13, '193503': 16, '3893482': 20, '389870': 18, '389108': 15, '38954': 14, '38913': 12, '38929': 13, '38961': 14, '389503': 17}"
27,"{'347011': 15, '347051': 17, '34701695': 22, '21611': 11, '21651': 13, '2161695': 18, '10811': 10, '10851': 12, '1081695': 17, '5411': 9, '5451': 11, '541695': 16, '2711': 8, '2751': 10, '271695': 15, '5711': 9, '5751': 11, '571695': 16, '11711': 10, '11751': 12, '1171695': 17, '23711': 11, '23751': 13, '2371695': 18, '47711': 12, '47751': 14, '4771695': 19, '95711': 13, '95751': 15, '9571695': 20, '191711': 14, '191751': 16, '19171695': 21, '383711': 15, '383751': 17, '38371695': 22}"
28,"{'35661786': 22, '3566446': 20, '356613': 15, '2221786': 18, '222446': 16, '22213': 11, '131786': 14, '13446': 12, '1313': 7, '1191786': 17, '119446': 15, '11913': 10, '4831786': 19, '483446': 17, '48313': 12, '19391786': 21, '1939446': 19, '193913': 14, '3881446': 20, '388113': 15}"
29,"{'19465': 13, '194655': 16, '1946113': 17, '1946919': 20, '4865': 11, '48655': 14, '486113': 15, '486919': 18, '605': 8, '6055': 11, '60113': 12, '60919': 15, '615': 8, '6155': 11, '61113': 12, '61919': 15, '5035': 11, '50355': 14, '503113': 15, '503919': 18, '10095': 12, '100955': 15, '1009113': 16, '1009919': 19, '40435': 14, '404355': 17, '4043113': 18, '4043919': 21}"
30,"{'3820220': 19, '3820110': 18, '382013': 15, '382029': 16, '3820247': 19, '3820995': 21, '38201993': 22, '1910220': 18, '1910110': 17, '191013': 14, '191029': 15, '1910247': 18, '19101993': 21, '238220': 15, '238110': 14, '23813': 11, '23829': 12, '238247': 15, '238995': 17, '2381993': 18, '2383989': 19, '14220': 11, '14110': 10, '1413': 7, '1429': 8, '14247': 11, '14995': 13, '141993': 14, '143989': 15}"
31,"{'25501374': 22, '255042': 17, '255010': 15, '3181374': 19, '31842': 14, '31810': 12, '191374': 15, '1942': 10, '1910': 8, '1671374': 18, '16742': 13, '16710': 11, '13511374': 21, '135142': 16, '135110': 14, '27051374': 22, '270542': 17, '270510': 15}"
32,"{'10502898': 22, '1050724': 20, '1050362': 19, '105090': 17, '105022': 15, '2622898': 20, '262724': 18, '262362': 17, '26290': 15, '26222': 13, '322898': 17, '32724': 15, '32362': 14, '3290': 12, '3222': 10, '162898': 16, '16724': 14, '16362': 13, '1690': 11, '1622': 9, '82898': 15, '8724': 13, '8362': 12, '890': 10, '822': 8, '42898': 14, '4724': 12, '4362': 11, '490': 9, '422': 7, '475': 8, '4727': 10, '4757': 11, '47471': 14, '47945': 15, '1955': 10, '19527': 12, '19557': 13, '195471': 16, '195945': 17, '15755': 13, '157527': 15, '157557': 16, '1575471': 19, '1575945': 20, '31535': 14, '315327': 16, '315357': 17, '3153471': 20}"
33,"{'30141440': 22, '3014720': 21, '3014360': 20, '3014180': 19, '301490': 18, '301422': 16, '3761440': 19, '376720': 18, '376360': 17, '376180': 16, '37690': 15, '37622': 13, '1881440': 18, '188720': 17, '188360': 16, '188180': 15, '18890': 14, '18822': 12, '941440': 17, '94720': 16, '94360': 15, '94180': 14, '9490': 13, '9422': 11, '1147': 9, '11391': 12, '113143': 15, '2547': 10, '25391': 13, '253143': 16, '10747': 12, '107391': 15, '1073143': 18, '174347': 16, '1743391': 19, '17433143': 22, '348947': 17, '3489391': 20}"
34,"{'23502': 13, '23125': 11, '23253': 12, '231019': 14, '232041': 15, '234085': 16, '99502': 15, '99125': 13, '99253': 14, '991019': 16, '992041': 17, '994085': 18, '201502': 16, '201125': 14, '201253': 15, '2011019': 17, '2012041': 18, '2014085': 19, '811502': 18, '811125': 16, '811253': 17, '8111019': 19, '8112041': 20, '8114085': 21, '3251502': 20, '3251125': 18, '3251253': 19, '32511019': 21, '32514085': 23}"
35,"{'1928222': 18, '192813': 14, '192829': 15, '1928495': 19, '9643566': 21, '964222': 17, '96413': 13, '96429': 14, '964495': 18, '4823566': 20, '482222': 16, '48213': 12, '48229': 13, '482495': 17, '2413566': 19, '241222': 15, '24113': 11, '24129': 12, '241495': 16}"
36,"{'53330': 14, '5832': 12, '5416': 11, '5208': 10, '5104': 9, '552': 8, '526': 7, '513': 6, '559': 8, '5243': 10, '5979': 12, '53923': 14, '133330': 15, '13832': 13, '13416': 12, '13208': 11, '13104': 10, '1352': 9, '1326': 8, '1313': 7, '1359': 9, '13243': 11, '13979': 13, '133923': 15, '1193330': 18, '119832': 16, '119416': 15, '119208': 14, '119104': 13, '11952': 12, '11926': 11, '11913': 10, '11959': 12, '119243': 14, '119979': 16, '1193923': 18, '2413330': 19, '241832': 17, '241416': 16, '241208': 15, '241104': 14, '24152': 13, '24126': 12, '24113': 11, '24159': 13, '241243': 15, '241979': 17, '2413923': 19, '19433330': 22, '1943832': 20, '1943416': 19, '1943208': 18, '1943104': 17, '194352': 16, '194326': 15, '194313': 14, '194359': 16, '1943243': 18, '1943979': 20}"
37,"{'17803266': 22, '1780816': 20, '1780817': 20, '8903266': 21, '890816': 19, '890817': 19, '2223266': 19, '222816': 17, '222817': 17, '133266': 15, '13816': 13, '13817': 13, '293266': 16, '29816': 14, '29817': 14, '613266': 17, '61816': 15, '61817': 15, '1253266': 18, '125816': 16, '125817': 16, '4063816': 21, '4063817': 21}"
38,"{'3272826': 21, '3272206': 19, '327212': 15, '327227': 16, '327257': 17, '3272117': 18, '3272237': 19, '3272477': 20, '32721915': 22, '1636826': 20, '1636206': 18, '163612': 14, '163627': 15, '163657': 16, '1636117': 17, '1636237': 18, '1636477': 19, '16361915': 21, '818826': 19, '818206': 17, '81812': 13, '81827': 14, '81857': 15, '818117': 16, '818237': 17, '818477': 18, '8181915': 20, '8183833': 21, '204826': 17, '204206': 15, '20412': 11, '20427': 12, '20457': 13, '204117': 14, '204237': 15, '204477': 16, '2041915': 18, '2043833': 19, '102826': 16, '102206': 14, '10212': 10, '10227': 11, '10257': 12, '102117': 13, '102237': 14, '102477': 15, '1021915': 17, '1023833': 18, '12826': 13, '12206': 11, '1212': 7, '1227': 8, '1257': 9, '12117': 10, '12237': 11, '12477': 12, '121915': 14, '123833': 15, '13826': 13, '13206': 11, '1312': 7, '1327': 8, '1357': 9, '13117': 10, '13237': 11, '13477': 12, '131915': 14, '133833': 15, '959826': 19, '959206': 17, '95912': 13, '95927': 14, '95957': 15, '959117': 16, '959237': 17, '959477': 18, '9591915': 20, '9593833': 21, '1921826': 20, '1921206': 18, '192112': 14, '192127': 15, '192157': 16, '1921117': 17, '1921237': 18, '1921477': 19, '19211915': 21, '3845206': 19, '384512': 15, '384527': 16, '384557': 17, '3845117': 18, '3845237': 19, '3845477': 20, '38451915': 22}"
39,"{'186011': 14, '186025': 15, '186053': 16, '1860109': 17, '1860443': 19, '1860889': 20, '18601781': 21, '18603565': 22, '93011': 13, '93025': 14, '93053': 15, '930109': 16, '930443': 18, '930889': 19, '9301781': 20, '9303565': 21, '23211': 11, '23225': 12, '23253': 13, '232109': 14, '232443': 16, '232889': 17, '2321781': 18, '2323565': 19, '11611': 10, '11625': 11, '11653': 12, '116109': 13, '116443': 15, '116889': 16, '1161781': 17, '1163565': 18, '5811': 9, '5825': 10, '5853': 11, '58109': 12, '58443': 14, '58889': 15, '581781': 16, '583565': 17, '2911': 8, '2925': 9, '2953': 10, '29109': 11, '29443': 13, '29889': 14, '291781': 15, '293565': 16, '12311': 10, '12325': 11, '12353': 12, '123109': 13, '123443': 15, '123889': 16, '1231781': 17, '1233565': 18, '49911': 12, '49925': 13, '49953': 14, '499109': 15, '499443': 17, '499889': 18, '4991781': 19, '4993565': 20, '200311': 14, '200325': 15, '200353': 16, '2003109': 17, '2003443': 19, '2003889': 20, '20031781': 21, '20033565': 22}"
40,"{'172611': 14, '172625': 15, '172653': 16, '1726109': 17, '17261775': 21, '17263553': 22, '5311': 9, '5325': 10, '5353': 11, '53109': 12, '531775': 16, '533553': 17, '21911': 11, '21925': 12, '21953': 13, '219109': 14, '2191775': 18, '2193553': 19, '44111': 12, '44125': 13, '44153': 14, '441109': 15, '4411775': 19, '4413553': 20, '354311': 15, '354325': 16, '354353': 17, '3543109': 18, '35433553': 23}"
41,"{'330623': 16, '330649': 17, '3306101': 18, '3306823': 21, '33061649': 22, '82623': 14, '82649': 15, '826101': 16, '826823': 19, '8261649': 20, '8263301': 21, '20623': 12, '20649': 13, '206101': 14, '206823': 17, '2061649': 18, '2063301': 19, '1223': 8, '1249': 9, '12101': 10, '12823': 13, '121649': 14, '123301': 15, '1323': 8, '1349': 9, '13101': 10, '13823': 13, '131649': 14, '133301': 15, '2923': 9, '2949': 10, '29101': 11, '29823': 14, '291649': 15, '293301': 16, '12323': 11, '12349': 12, '123101': 13, '123823': 16, '1231649': 17, '1233301': 18, '24923': 12, '24949': 13, '249101': 14, '249823': 17, '2491649': 18, '2493301': 19, '100323': 14, '100349': 15, '1003101': 16, '1003823': 19, '10031649': 20, '10033301': 21}"
42,"{'10005': 12, '100013': 13, '100059': 15, '1000975': 19, '10001953': 20, '10003909': 21, '10015': 12, '100113': 13, '100159': 15, '1001975': 19, '10011953': 20, '10013909': 21, '20055': 13, '200513': 14, '200559': 16, '2005975': 20, '20051953': 21, '20053909': 22}"
43,"{'127264': 17, '127232': 16, '1272135': 18, '1272273': 19, '12721099': 21, '63664': 16, '63632': 15, '636135': 17, '636273': 18, '6361099': 20, '6362201': 21, '31864': 15, '31832': 14, '318135': 16, '318273': 17, '3181099': 19, '3182201': 20, '464': 9, '432': 8, '4135': 10, '4273': 11, '41099': 13, '42201': 14}"
44,"{'36385': 14, '363827': 16, '363857': 17, '3638471': 20, '3638945': 21, '36383787': 23, '4545': 11, '45427': 13, '45457': 14, '454471': 17, '454945': 18, '4543787': 20, '565': 8, '5627': 10, '5657': 11, '56471': 14, '56945': 15, '563787': 17, '285': 7, '2827': 9, '2857': 10, '28471': 13, '28945': 14, '283787': 16, '595': 8, '5927': 10, '5957': 11, '59471': 14, '59945': 15, '593787': 17, '1215': 9, '12127': 11, '12157': 12, '121471': 15, '121945': 16, '1213787': 18, '2455': 10, '24527': 12, '24557': 13, '245471': 16, '245945': 17, '2453787': 19}"
45,"{'953792': 18, '951896': 17, '95948': 16, '95474': 15, '95118': 13, '9529': 11, '95123': 13, '95249': 14, '95501': 15, '951005': 16, '3873792': 20, '3871896': 19, '387948': 18, '387474': 17, '387118': 15, '38729': 13, '387123': 15, '387249': 16, '387501': 17, '3871005': 18, '15551896': 21, '1555948': 20, '1555474': 19, '1555118': 17, '155529': 15, '1555123': 17, '1555249': 18, '1555501': 19, '15551005': 20, '31131896': 22, '3113474': 20, '3113118': 18, '311329': 16, '3113123': 18, '3113249': 19, '3113501': 20, '31131005': 21}"
46,{}
47,"{'15963596': 22, '1596224': 18, '1596112': 17, '159656': 16, '159657': 16, '1596471': 19, '1596945': 20, '15961893': 21, '15963789': 22, '7983596': 21, '7981798': 20, '798224': 17, '798112': 16, '79856': 15, '79857': 15, '798471': 18, '798945': 19, '7981893': 20, '7983789': 21, '243596': 16, '241798': 15, '24224': 12, '24112': 11, '2456': 10, '2457': 10, '24471': 13, '24945': 14, '241893': 15, '243789': 16, '123596': 15, '121798': 14, '12224': 11, '12112': 10, '1256': 9, '1257': 9, '12471': 12, '12945': 13, '121893': 14, '123789': 15, '4473596': 20, '4471798': 19, '447224': 16, '447112': 15, '44756': 14, '44757': 14, '447471': 17, '447945': 18, '4471893': 19, '4473789': 20, '17953596': 22, '17951798': 21, '1795224': 18, '1795112': 17, '179556': 16, '179557': 16, '1795471': 19, '17951893': 21, '17953789': 22, '3593224': 19, '3593112': 18, '359356': 17, '359357': 17, '3593471': 20, '3593945': 21, '35933789': 23}"
48,"{'51888': 13, '5944': 12, '5472': 11, '5236': 10, '5118': 9, '529': 7, '5495': 11, '51987': 13, '53977': 14, '131888': 14, '13944': 13, '13472': 12, '13236': 11, '13118': 10, '1329': 8, '13495': 12, '131987': 14, '133977': 15, '591888': 16, '59944': 15, '59472': 14, '59236': 13, '59118': 12, '5929': 10, '59495': 14, '591987': 16, '593977': 17, '1211888': 17, '121944': 16, '121472': 15, '121236': 14, '121118': 13, '12129': 11, '121495': 15, '1211987': 17, '1213977': 18, '2451888': 18, '245944': 17, '245472': 16, '245236': 15, '245118': 14, '24529': 12, '245495': 16, '2451987': 18, '2453977': 19, '4931888': 19, '493944': 18, '493472': 17, '493236': 16, '493118': 15, '49329': 13, '493495': 17, '4931987': 19, '9891888': 20, '989944': 19, '989472': 18, '989236': 17, '989118': 16, '98929': 14, '989495': 18, '9891987': 20, '9893977': 21, '3963236': 19, '3963118': 18, '396329': 16, '3963495': 20, '39631987': 22}"
49,"{'111016': 13, '11508': 12, '11509': 12, '112043': 14, '114089': 15, '251016': 14, '25508': 13, '25509': 13, '252043': 15, '254089': 16, '531016': 15, '53508': 14, '53509': 14, '532043': 16, '534089': 17, '2191016': 17, '219508': 16, '219509': 16, '2192043': 18, '2194089': 19, '4411016': 18, '441508': 17, '441509': 17, '4412043': 19, '4414089': 20, '8851016': 19, '885508': 18, '885509': 18, '8852043': 20, '8854089': 21, '35471016': 21, '3547508': 20, '3547509': 20, '35474089': 23}"
50,"{'189411': 14, '189425': 15, '189453': 16, '1894219': 18, '1894883': 20, '23611': 11, '23625': 12, '23653': 13, '236219': 15, '236883': 17, '11811': 10, '11825': 11, '11853': 12, '118219': 14, '118883': 16, '2911': 8, '2925': 9, '2953': 10, '29219': 12, '29883': 14, '6111': 9, '6125': 10, '6153': 11, '61219': 13, '61883': 15, '12511': 10, '12525': 11, '12553': 12, '125219': 14, '125883': 16, '25311': 11, '25325': 12, '25353': 13, '253219': 15, '253883': 17, '203911': 14, '203925': 15, '203953': 16, '2039219': 18, '2039883': 20, '408111': 15, '408125': 16, '408153': 17, '4081219': 19, '4081883': 21}"
51,"{'111002': 13, '11250': 11, '11503': 12, '111009': 13, '511002': 15, '51250': 13, '51503': 14, '511009': 15, '2111002': 17, '211250': 15, '211503': 16, '2111009': 17, '34071002': 21, '3407250': 19, '3407503': 20, '34071009': 21}"
52,"{'2904172': 19, '290486': 18, '290410': 15, '14521382': 21, '1452172': 18, '145286': 17, '145210': 14, '7261382': 20, '726172': 17, '72686': 16, '72610': 13, '901382': 17, '90172': 14, '9086': 13, '9010': 10, '221382': 15, '22172': 12, '2286': 11, '2210': 8, '2311': 8, '2325': 9, '23107': 11, '23217': 12, '23437': 13, '23877': 14, '233515': 16, '19911': 11, '19925': 12, '199107': 14, '199217': 15, '199437': 16, '199877': 17, '1993515': 19, '40111': 12, '40125': 13, '401107': 15, '401217': 16, '401437': 17, '401877': 18, '4013515': 20, '80511': 13, '80525': 14, '805107': 16, '805217': 17, '805437': 18, '805877': 19, '8053515': 21, '161311': 14, '161325': 15, '1613107': 17, '1613217': 18, '1613437': 19, '1613877': 20, '16133515': 22, '322911': 15, '322925': 16, '3229107': 18, '3229217': 19, '3229437': 20, '3229877': 21}"
53,{}
54,"{'8525': 12, '85213': 13, '85259': 15, '852243': 17, '852489': 18, '8523927': 21, '4265': 11, '42613': 12, '42659': 14, '426243': 16, '426489': 17, '4263927': 20, '1065': 9, '10613': 10, '10659': 12, '106243': 14, '106489': 15, '1063927': 18, '265': 7, '2613': 8, '2659': 10, '26243': 12, '26489': 13, '263927': 16, '8955': 12, '89513': 13, '89559': 15, '895243': 17, '895489': 18, '35875': 14, '358713': 15, '358759': 17, '3587243': 19, '3587489': 20}"
